fips,state,county,prem_2020,prem_2016
FIPS_55087,WI,Outagamie County,5691.2,4980.9
FIPS_55089,WI,Ozaukee County,4218.3,4157.8
FIPS_55091,WI,Pepin County,6231.6,4513
FIPS_55093,WI,Pierce County,4061.1,4466.8
FIPS_55095,WI,Polk County,6889.5,6668.3
FIPS_55097,WI,Portage County,5064.5,4693.3
FIPS_55099,WI,Price County,6169,5939.6
FIPS_55101,WI,Racine County,7737.4,6877.1
FIPS_55103,WI,Richland County,6147,6175.6
FIPS_55105,WI,Rock County,7598.5,6363.2
FIPS_55107,WI,Rusk County,7908,6650.2
FIPS_55109,WI,St. Croix County,4653.2,4724.5
FIPS_55111,WI,Sauk County,6146.8,5913.4
FIPS_55113,WI,Sawyer County,9934.3,10564.1
FIPS_55115,WI,Shawano County,7167.3,6123
FIPS_55117,WI,Sheboygan County,6190.9,5725.7
FIPS_55119,WI,Taylor County,4956.8,4331.1
FIPS_55121,WI,Trempealeau County,6264,4809.6
FIPS_55123,WI,Vernon County,6248.8,5630.5
FIPS_55125,WI,Vilas County,9495.7,8384.6
FIPS_55127,WI,Walworth County,6473.3,6488.2
FIPS_55129,WI,Washburn County,6210.1,8906.5
FIPS_55131,WI,Washington County,5099.3,4924.4
FIPS_55133,WI,Waukesha County,4887.7,4560.7
FIPS_55135,WI,Waupaca County,6934.2,6105
FIPS_55137,WI,Waushara County,6204.3,6350.3
FIPS_55139,WI,Winnebago County,6262.1,5429.2
FIPS_55141,WI,Wood County,7311.3,5719.6
FIPS_56001,WY,Albany County,5133.5,4889.5
FIPS_56003,WY,Big Horn County,9097.5,8944
FIPS_56005,WY,Campbell County,7700.1,7561.6
FIPS_56007,WY,Carbon County,7526.8,9841.9
FIPS_56009,WY,Converse County,6438,7023.5
FIPS_56011,WY,Crook County,7132.1,7419.3
FIPS_56013,WY,Fremont County,14218.3,12763.3
FIPS_56015,WY,Goshen County,8274.9,6696.2
FIPS_56017,WY,Hot Springs County,13847.4,9647
FIPS_56019,WY,Johnson County,5794,6920.1
FIPS_56021,WY,Laramie County,7759.9,7134.5
FIPS_56023,WY,Lincoln County,7532.1,6710.4
FIPS_56025,WY,Natrona County,8582.3,8308.6
FIPS_56027,WY,Niobrara County,6174.9,9314.1
FIPS_56029,WY,Park County,6198.6,6232.5
FIPS_56031,WY,Platte County,10456.5,8425.6
FIPS_56033,WY,Sheridan County,6431.1,7692.1
FIPS_56035,WY,Sublette County,7961,4777.5
FIPS_56037,WY,Sweetwater County,8419.3,6682.4
FIPS_56039,WY,Teton County,3283.1,3823.2
FIPS_56041,WY,Uinta County,9358.2,8365.6
FIPS_56043,WY,Washakie County,7073.9,6341.9
FIPS_56045,WY,Weston County,5149.4,6921.6
